best_candidate,best_jaccard,ein,filer_name,filer_state,form990_total_expenses,hospital_facilities_cnt,reason
,0,364113692,RML Health Providers Limited Partnership,IL,116129140,2,no_match_above_threshold
,0,630891904,GULF HEALTH HOSPITALS INC DBA,AL,308148442,2,no_match_above_threshold
,0,010234189,Northern Maine Medical Center,ME,72165102,2,no_match_above_threshold
,0,146049030,Garnet Health Medical Center - Catskills,NY,106115092,2,no_match_above_threshold
,0,840255530,LUTHERAN HOSPITAL ASSOC OF THE SAN LUIS,CO,123277692,2,no_match_above_threshold
,0,611286361,Owensboro Health Inc,KY,681442951,2,no_match_above_threshold
,0,042103590,THE LOWELL GENERAL HOSPITAL,MA,590309347,2,no_match_above_threshold
,0,341048666,COMMUNITY HOSPITALS & WELLNESS CENTERS,OH,122376813,2,no_match_above_threshold
,0,566017737,WakeMed,NC,2092838776,2,no_match_above_threshold
,0,390910727,PROHEALTH WAUKESHA MEMORIAL,WI,551613171,2,no_match_above_threshold
,0,591284678,VILLA MARIA NURSING &,FL,45146020,2,no_match_above_threshold
,0,900054984,CAPE COD HEALTHCARE INC & AFFILIATES,MA,1058856363,2,no_match_above_threshold
,0,480543789,Stormont-Vail Heathcare Inc,KS,949139008,2,no_match_above_threshold
,0,590624371,HOLMES REGIONAL MEDICAL CENTER INC,FL,818945818,2,no_match_above_threshold
,0,820161600,St Luke's Regional Medical Center Ltd,ID,2372886232,2,no_match_above_threshold
,0,800764192,Orlando Health Central Inc,FL,362606275,2,no_match_above_threshold
,0,562570686,St Luke's Magic Valley Regional Medical,ID,575105839,2,no_match_above_threshold
,0,710240352,MERCY HOSPITAL FORT SMITH,AR,409948523,2,no_match_above_threshold
,0,750818167,Mother Frances Hospital Regional Health Care Center,TX,1176636779,2,no_match_above_threshold
,0,860098923,YAVAPAI COMMUNITY HOSPITAL ASSOCIATION,AZ,479180916,2,no_match_above_threshold
,0,752586857,Baylor Medical Center at Irving,TX,280828367,2,no_match_above_threshold
,0,030240129,NORTHEAST WASHINGTON COUNTY,VT,11312741,2,no_match_above_threshold
,0,630931008,St Vincent's Health System,MO,118823465,2,no_match_above_threshold
,0,460225483,Sacred Heart Health Services,SD,144472709,2,no_match_above_threshold
,0,540696355,UVA PRINCE WILLIAM MEDICAL CENTER,VA,321086555,2,no_match_above_threshold
,0,800785570,TANNER MEDICAL CENTER GROUP RETURN,GA,398924775,2,no_match_above_threshold
,0,231352203,ST LUKE'S QUAKERTOWN HOSPITAL,PA,162526501,2,no_match_above_threshold
,0,430653493,MERCY HOSPITALS EAST COMMUNITIES,MO,1486584712,2,no_match_above_threshold
,0,381358212,ASCENSION PROVIDENCE HOSPITAL,MO,904524555,2,no_match_above_threshold
,0,240795623,LEHIGH VALLEY HOSPITAL - POCONO,PA,341116612,2,no_match_above_threshold
,0,421418847,Genesis Health System,IA,626348697,2,no_match_above_threshold
,0,362276984,ADVENTIST MIDWEST HEALTH,IL,295395406,2,no_match_above_threshold
,0,470376615,ALEGENT HEALTH-IMMANUEL MEDICAL CENTER,NE,199520605,2,no_match_above_threshold
,0,520591684,SHEPPARD PRATT HEALTH SYSTEM INC,MD,283693596,2,no_match_above_threshold
,0,440661018,TRUMAN MEDICAL CENTER INCORPORATED,MO,767269440,2,no_match_above_threshold
,0,465322209,PORT CITY OPERATING COMPANY LLC,CA,726724303,2,no_match_above_threshold
,0,510064318,BAYHEALTH MEDICAL CENTER INC,DE,980864877,2,no_match_above_threshold
,0,391390638,ASPIRUS RHINELANDER & TOMAHAWK HOSPITALS,WI,240856228,2,no_match_above_threshold
,0,750974351,CHRISTUS Good Shepherd Medical Center,TX,548167173,2,no_match_above_threshold
,0,720408984,Christus Health Central Louisiana,LA,388522556,2,no_match_above_threshold
,0,470379755,GOOD SAMARITAN HOSPITAL,NE,176723845,2,no_match_above_threshold
,0,390806315,COLUMBIA ST MARY'S HOSPITAL MILWAUKEE INC,MO,984564500,2,no_match_above_threshold
,0,430652680,ST LUKE'S EPISCOPAL-PRESBYTERIAN,MO,581965046,2,no_match_above_threshold
,0,741161938,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF,TX,1207202796,2,no_match_above_threshold
,0,720423635,OUR LADY OF LOURDES REGIONAL MEDICAL,LA,525120005,2,no_match_above_threshold
,0,621113169,SHELBY COUNTY HEALTH CARE CORPORATION,TN,729281763,2,no_match_above_threshold
,0,396105970,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,WI,2387419901,2,no_match_above_threshold
,0,720411322,Christus Health Southwestern Louisiana,LA,331433752,2,no_match_above_threshold
,0,620347580,Saint Thomas West Hospital,MO,1052532589,2,no_match_above_threshold
,0,204943109,LANCASTER GENERAL HEALTH HOLDINGS INC,PA,2905283,2,no_match_above_threshold
,0,760536234,ST LUKE'S COMMUNITY HEALTH SERVICES,TX,319428503,2,no_match_above_threshold
,0,390816848,Mercy Health System Corporation,WI,626620672,2,no_match_above_threshold
,0,341369963,BLANCHARD VALLEY REGIONAL HEALTH CENTER,OH,314615141,2,no_match_above_threshold
,0,161523353,Mount St Mary's Hospital,NY,131469122,2,no_match_above_threshold
,0,850513259,NORTON HEALTHCARE-INDIANA INC,KY,54667607,2,no_match_above_threshold
,0,111562701,NORTH SHORE UNIVERSITY HOSPITAL,NY,3610393010,2,no_match_above_threshold
,0,590624462,Morton Plant Hospital Association Inc,FL,943916546,2,no_match_above_threshold
,0,454171900,WESTERN HEALTHCONNECT,WA,165234134,2,no_match_above_threshold
,0,131740127,ST JOSEPH'S HOSPITAL YONKERS,NY,295086030,2,no_match_above_threshold
,0,460517825,Renown South Meadows Medical Center,NV,166213931,2,no_match_above_threshold
,0,742225672,METROPLEX ADVENTIST HOSPITAL INC,TX,176998050,2,no_match_above_threshold
,0,900779996,CHILDREN'S HEALTHCARE OF ATLANTA GROUP RETURN,GA,2186845577,2,no_match_above_threshold
,0,205126945,BMH INC,ID,176545912,2,no_match_above_threshold
,0,910171250,Central Washington Health Services,WA,621962150,2,no_match_above_threshold
,0,581425000,ADVENTIST HEALTH SYSTEM GEORGIA INC,GA,254401243,2,no_match_above_threshold
,0,161165049,UNITED HEALTH SERVICES HOSPITALS INC,NY,1008162476,2,no_match_above_threshold
,0,940535360,Hanford Community Hospital,CA,388688527,2,no_match_above_threshold
,0,112868878,STATEN ISLAND UNIVERSITY HOSPITAL,NY,1435469278,2,no_match_above_threshold
,0,210634532,VIRTUA - WEST JERSEY HEALTH SYSTEM INC,NJ,913724423,2,no_match_above_threshold
,0,390812532,CHILDREN'S HOSPITAL OF WISCONSIN INC,WI,924379791,2,no_match_above_threshold
,0,160743102,OLEAN GENERAL HOSPITAL,NY,210475779,2,no_match_above_threshold
,0,711045290,HOUSTON HOSPITALS INC,GA,305974548,2,no_match_above_threshold
,0,540853898,POTOMAC HOSPITAL CORPORATION,VA,311653202,2,no_match_above_threshold
,0,160756336,Mercy Hospital of Buffalo,NY,497065337,2,no_match_above_threshold
,0,473448483,BENEFIS COMMUNITY HOSPITALS INC,MT,15628748,2,no_match_above_threshold
,0,262037695,GRADY MEMORIAL HOSPITAL CORPORATION,GA,2185617947,2,no_match_above_threshold
,0,941461843,JOHN MUIR HEALTH,CA,1857908955,2,no_match_above_threshold
,0,730657693,SSM HEALTH CARE OF OKLAHOMA INC,MO,1018287789,2,no_match_above_threshold
,0,951683892,COMMUNITY MEMORIAL HEALTH SYSTEM,CA,620423696,2,no_match_above_threshold
,0,310785684,Community Mercy Health Partners,OH,362101100,2,no_match_above_threshold
,0,540261840,MARTHA JEFFERSON HOSPITAL,VA,419971946,2,no_match_above_threshold
,0,751047527,Texas Health Presbyterian Hospital Dallas,TX,761823477,2,no_match_above_threshold
,0,310564121,Dayton Osteopathic Hospital,OH,719623772,2,no_match_above_threshold
,0,590634433,THE NEMOURS FOUNDATION,FL,1828571024,2,no_match_above_threshold
,0,381901104,MADISON COMMUNITY HOSPITAL INC,MI,17421675,2,no_match_above_threshold
,0,581973570,FLOYD HEALTHCARE MANAGEMENT INC,GA,681589679,2,no_match_above_threshold
,0,941279779,St Helena Hospital,CA,314367879,2,no_match_above_threshold
,0,132997301,ST LUKE'S-ROOSEVELT HOSPITAL CENTER,NY,1725289600,2,no_match_above_threshold
,0,135564934,BETH ISRAEL MEDICAL CENTER,NY,1216012722,2,no_match_above_threshold
,0,941044474,Lodi Memorial Hospital Association Inc,CA,299101595,2,no_match_above_threshold
,0,750800628,CHILDREN'S HEALTH SYSTEM OF TEXAS,TX,2098331314,2,no_match_above_threshold
,0,201486678,ADVENTIST REHABILITATION HOSPITAL OF,MD,64053308,2,no_match_above_threshold
,0,430654874,SOUTHEAST HOSPITAL,MO,532335708,2,no_match_above_threshold
